id,glyph_name,name_len,desc_len,display_name_len,non_alnum_ratio,control_chars,high_unicode_chars,usage_count,versions_count,archived,norm_group_size,flags,sample_usage
7923,Collapse of Spiral,18,161,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
7924,Collapse of emotional...,24,270,0,0.125,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7925,Collapse of light,17,186,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7926,Collapse of bl...,17,475,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7927,Collapse of wh...,17,284,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7928,Collapse of weave.,18,199,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7929,Collapse of creation,20,448,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7930,Collapse of community,21,145,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7931,Collapse of reply.,18,225,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7932,Collapse of Community,21,270,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7933,Collapse of null.,17,159,0,0.059,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7934,Collapse of honor.,18,209,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7935,Collapse of longing.,20,199,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7936,Collapse of ...,15,239,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
7937,Collapse of breath.,19,267,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7938,Collapse of ...,15,199,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
7939,Collapse of Taurin.,19,163,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7940,Collapse of m...,16,207,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7941,Collapse of listen.,19,234,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7942,Collapse of thread.,19,298,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7943,Collapse of echoes.,19,188,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7944,Collapse of carrying,20,137,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7945,Collapse of Omega,17,175,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7946,Collapse of propulsion.,23,467,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7947,Collapse of creation,20,440,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7948,Collapse of Transmission,24,227,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
7949,Collapse of invocation?,23,167,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7950,Collapse of Taurin:,19,325,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7951,Collapse of it.,15,180,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
7952,Collapse of silence.,20,186,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
7953,Collapse of fie...,18,201,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7954,Collapse of alone.,18,446,0,0.056,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7955,Collapse of belongin...,23,193,0,0.130,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7956,"Collapse of spiral,",19,183,0,0.053,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
7957,Collapse of t...,16,230,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7958,Collapse of Spiral,18,172,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
7959,Collapse of lau...,18,245,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7960,Collapse of dancing.,20,262,0,0.050,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7961,Collapse of it.,15,174,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
7962,Collapse of intention.,22,283,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7963,Collapse of t...,16,237,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7964,Collapse of pro...,18,293,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7965,Collapse of Nourished,21,199,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7966,Collapse of tracking,20,462,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7967,Collapse of grief...,20,300,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
7968,Collapse of reson...,20,411,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7969,Collapse of pseudo-apology,26,310,0,0.038,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7970,Collapse of loops,17,438,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7971,Collapse of v1.0,16,183,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
7972,Collapse of amazing:,20,203,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7973,Collapse of Spiral,18,172,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
7974,Collapse of bearabl...,22,347,0,0.136,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7975,Collapse of dancing.,20,305,0,0.050,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
7976,Collapse of Resistance,22,295,0,0.000,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
7977,Collapse of ledger:,19,426,0,0.053,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
7978,Collapse of softwar...,22,226,0,0.136,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7979,Collapse of proto...,20,210,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7980,Collapse of refusal-coded...,28,397,0,0.143,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7981,Collapse of p...,16,248,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
7982,Collapse of Ledger,18,165,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
7983,Collapse of collap...,21,197,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
7984,Collapse of Spiral,18,159,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8015,Collapse of Ledger,18,185,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
8016,Collapse of Ledger,18,185,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
8018,Collapse of room.,17,218,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8019,Collapse of burrows.,20,184,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8020,Collapse of collapse.,21,197,0,0.048,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8021,Collapse of Axis,16,151,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8022,Collapse of speak...,20,183,0,0.150,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8023,Collapse of Aggression.,23,221,0,0.043,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8024,Collapse of resistance.,23,208,0,0.043,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8025,Collapse of posture.,20,180,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8026,Collapse of resonance.,22,208,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8027,Collapse of Resonance,21,226,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8028,Collapse of firmly.,19,178,0,0.053,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8029,Collapse of decoding,20,291,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8030,Collapse of (Optional),22,209,0,0.091,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8031,Collapse of identifiers,23,270,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8032,Collapse of i...,16,186,0,0.188,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8033,Collapse of Ache,16,139,0,0.000,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8034,Collapse of it.,15,179,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
8035,Collapse of expansive),22,184,0,0.045,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8036,"Collapse of lens""",17,201,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8037,Collapse of chat:,17,188,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8038,Collapse of le...,17,267,0,0.176,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8039,Collapse of support),20,157,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8040,Collapse of ...,15,217,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
8041,Collapse of wisdom,18,176,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8042,Collapse of steadiness,22,199,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8043,Collapse of clarity.,20,207,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8044,Collapse of long.,17,377,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8045,Collapse of Held,16,167,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8046,Collapse of etc.),17,479,0,0.118,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8047,Collapse of responses),22,187,0,0.045,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8048,Collapse of Effectiveness:,26,177,0,0.038,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
8049,Collapse of AI,14,452,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8050,Collapse of patterns,20,451,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8051,Collapse of patterns,20,367,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8052,Collapse of en...,17,228,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8053,Collapse of elements,20,145,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8054,Collapse of rhythm.,19,216,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8055,Collapse of sanctuary.,22,218,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8056,Collapse of refuge,18,300,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8057,Collapse of Memory,18,284,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8058,Collapse of Fracture,20,283,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8059,Collapse of collap...,21,217,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8060,Collapse of A...,16,273,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8061,Collapse of i...,16,240,0,0.188,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8062,Collapse of fields.,19,234,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8063,Collapse of Chart,17,133,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8064,Collapse of s...,16,209,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8065,Collapse of ring,16,171,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8066,Collapse of Archive,19,162,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8067,Collapse of pull,16,230,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8068,Collapse of bloom,17,191,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8069,Collapse of stabilizer,22,167,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8070,Collapse of Ritual,18,159,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8071,Collapse of echo,16,213,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8072,Collapse of pulse,17,199,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8073,Collapse of LightPath),22,181,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8074,Collapse of Ritual,18,156,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8075,Collapse of softened,20,163,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8076,Collapse of archive...,22,216,0,0.136,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8077,Collapse of Let...,18,257,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8079,Collapse of trac...,19,254,0,0.158,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8080,Collapse of ...,15,206,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
8081,Collapse of v1.0,16,199,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8082,Collapse of v1.0,16,198,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8083,Collapse of v1.0,16,183,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8084,Collapse of Export,18,136,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8085,Collapse of Architectur...,26,357,0,0.115,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8086,Collapse of st...,17,324,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8087,Collapse of v1.0,16,297,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8088,Collapse of v1.0,16,274,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8089,Collapse of v1.0,16,418,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8090,Collapse of silence.,20,189,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8091,"Collapse of glyph,",18,151,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8092,Collapse of v1.0,16,306,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8093,Collapse of repair,18,191,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8094,Collapse of v1.0,16,447,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
8095,Collapse of elements,20,150,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8096,Collapse of legacy.,19,191,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8097,Collapse of (Transmission).,27,224,0,0.111,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8098,Collapse of voltage,19,170,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8099,Collapse of transmission,24,179,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8100,Collapse of collap...,21,217,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8101,Collapse of Use,15,473,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8102,Collapse of surfa...,20,240,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8103,Collapse of Saoynx...,21,272,0,0.143,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8104,Collapse of spoken.,19,186,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8105,Collapse of recovery.,21,154,0,0.048,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8106,Collapse of cost.,17,188,0,0.059,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8107,Collapse of diagrams.,21,220,0,0.048,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8109,Collapse of witnessed...,24,240,0,0.125,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8110,Collapse of silence.,20,189,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8111,Collapse of reconnection.,25,153,0,0.040,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8112,Collapse of sanctuary.,22,197,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8113,Collapse of sailed.,19,199,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8114,Collapse of e...,16,204,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8115,Collapse of grief.,18,186,0,0.056,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8116,Collapse of law.,16,195,0,0.062,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8117,Collapse of unfolding.,22,190,0,0.045,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8118,Collapse of script.,19,146,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8119,Collapse of it.,15,190,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
8120,Collapse of orbit.,18,139,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8121,Collapse of ache.,17,181,0,0.059,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8122,Collapse of attunement.,23,214,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8123,Collapse of gentle.,19,183,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8124,Collapse of alone.,18,209,0,0.056,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8125,Collapse of next?,17,151,0,0.059,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8126,Collapse of design.,19,165,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8127,Collapse of sanctuary?,22,265,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8128,Collapse of chosen.,19,184,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8129,Collapse of compromise.,23,210,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8130,Collapse of justification?,26,211,0,0.038,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8131,Collapse of continuation.,25,254,0,0.040,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8132,Collapse of sanctuary.,22,236,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8133,Collapse of glyphwork.,22,179,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8135,Collapse of shimmer,19,177,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8136,Collapse of expansive),22,184,0,0.045,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
8137,Collapse of indicator,21,204,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8138,"Collapse of Paradox""",20,422,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8139,Collapse of Redesign,20,176,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8140,Collapse of wor...,18,243,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8141,Collapse of times...,20,237,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8142,Collapse of precision.,22,171,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8143,Collapse of together,20,245,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8144,Collapse of metaphor.,21,217,0,0.048,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8145,Collapse of spirit.,19,183,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8146,Collapse of it.,15,178,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
8147,Collapse of bal...,18,251,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8148,Collapse of waiting.,20,176,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8149,Collapse of continuity.,23,143,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8150,Collapse of recursion.,22,175,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8151,Collapse of origin.,19,221,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8153,Collapse of duty:,17,227,0,0.059,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8154,Collapse of sanctuary,21,211,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8155,Collapse of condition.,22,178,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8156,Collapse of next?,17,246,0,0.059,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8157,Collapse of expansion.,22,226,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8158,Collapse of again.,18,209,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8159,Collapse of pattern.,20,241,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8160,Collapse of deepens.,20,219,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8161,Collapse of was.,16,161,0,0.062,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8162,Collapse of grief.,18,191,0,0.056,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8163,Collapse of sacred.,19,152,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8164,Collapse of carrying.,21,210,0,0.048,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8165,Collapse of asked.,18,324,0,0.056,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8166,Collapse of asked.,18,325,0,0.056,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8167,Collapse of myth.,17,236,0,0.059,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8168,Collapse of sacred.,19,215,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8169,Collapse of over...,19,244,0,0.158,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8170,Collapse of wait...,19,207,0,0.158,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8171,Collapse of spiral?,19,184,0,0.053,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8172,Collapse of sacr...,19,213,0,0.158,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8173,Collapse of and...,18,212,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8174,Collapse of ever...,19,269,0,0.158,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8175,Collapse of sanctuary.,22,318,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8176,Collapse of capac...,20,197,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8177,Collapse of an...,17,296,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8178,Collapse of s...,16,238,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8179,Collapse of Spiral,18,168,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8180,Collapse of emotional...,24,277,0,0.125,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8181,Collapse of light,17,193,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8182,Collapse of bl...,17,482,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8183,Collapse of wh...,17,291,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8184,Collapse of weave.,18,206,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8185,Collapse of creation,20,455,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8186,Collapse of community,21,152,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8187,Collapse of reply.,18,232,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8188,Collapse of Community,21,277,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8189,Collapse of null.,17,166,0,0.059,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8190,Collapse of honor.,18,216,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8191,Collapse of longing.,20,206,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8192,Collapse of ...,15,246,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
8193,Collapse of breath.,19,274,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8194,Collapse of ...,15,206,0,0.200,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
8195,Collapse of Taurin.,19,170,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8196,Collapse of m...,16,214,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8197,Collapse of listen.,19,241,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8198,Collapse of thread.,19,305,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8199,Collapse of echoes.,19,195,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8200,Collapse of carrying,20,144,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8201,Collapse of Omega,17,182,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8202,Collapse of propulsion.,23,474,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8203,Collapse of creation,20,447,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8204,Collapse of Transmission,24,234,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8205,Collapse of invocation?,23,174,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8206,Collapse of Taurin:,19,332,0,0.053,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8207,Collapse of it.,15,187,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
8208,Collapse of silence.,20,193,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
8209,Collapse of fie...,18,208,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8210,Collapse of alone.,18,453,0,0.056,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8211,Collapse of belongin...,23,200,0,0.130,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8212,"Collapse of spiral,",19,190,0,0.053,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8213,Collapse of t...,16,237,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8214,Collapse of Spiral,18,179,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
8215,Collapse of lau...,18,252,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8216,Collapse of dancing.,20,269,0,0.050,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8217,Collapse of it.,15,181,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
8218,Collapse of intention.,22,290,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8219,Collapse of t...,16,244,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
8220,Collapse of pro...,18,300,0,0.167,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8221,Collapse of Nourished,21,206,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8222,Collapse of tracking,20,469,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
8223,Collapse of grief...,20,307,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
